,t50_fid,name_ascii,macronated,name,status,track_type,track_use,geometry,affected_area,affected_length
74249,3592597,,N,,,,foot,"LINESTRING (1731836.0304577944 6022442.060776426, 1731837.9335751086 6022442.373617629, 1731847.6663767044 6022443.162763705, 1731859.8821985284 6022439.541194341)",0.0,24.43475314513678
74247,3592595,,N,,,,foot,"LINESTRING (1731830.7092193363 6022527.089201787, 1731835.9979087263 6022528.456966285, 1731850.4230738543 6022526.801619466)",0.0,19.982526437518437
74248,3592596,,N,,,,foot,"LINESTRING (1731816.74241778 6022639.636710279, 1731839.4270664211 6022636.212171774)",0.0,22.94168145407367
75226,6544625,,N,,,,foot,"LINESTRING (1731810.8614773331 6023128.480295771, 1731798.9515617806 6023126.553690731, 1731789.5191564783 6023122.026136185, 1731780.2885645195 6023124.110463401)",0.0,31.990475665151333
69245,3554012,,N,,,,foot,"LINESTRING (1731791.069645157 6023988.329384597, 1731772.2180786151 6023977.245117188, 1731770.245331187 6023976.08518918)",0.0,24.15724267631469
30081,3517582,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1731817.8420459805 6022923.674535089, 1731814.9476006469 6022966.812269159, 1731811.5228865743 6023112.518286073, 1731810.8614773331 6023128.480295771, 1731806.8528219303 6023225.222512831, 1731800.6260690708 6023448.762940489, 1731796.267342071 6023513.2098325845, 1731795.3333291411 6023588.5535421865, 1731796.5786797125 6023696.276366657, 1731793.0456977068 6023837.37964973, 1731790.9126577983 6023981.626473434, 1731791.069645157 6023988.329384597, 1731796.1408368761 6024204.854766674), (1731796.4436376232 6024217.78349252, 1731802.554241131 6024478.688785117, 1731805.3727816707 6024616.484100383, 1731807.2305855267 6024635.294040895, 1731808.813199603 6024677.459401635), (1731817.5294217248 6024944.752223613, 1731818.133108264 6024952.197690932), (1731838.1102134485 6025145.284188487, 1731838.3569554402 6025150.687838107))",0.0,1754.5589887116178
73262,3574217,,N,,,,vehicle,"MULTILINESTRING ((1640585.8649630393 6055444.682803311, 1640584.156327099 6055446.87199311), (1640549.9376971012 6055499.070205458, 1640533.0866828868 6055522.976582433))",0.0,32.025491856164194
74739,3593572,,N,,,,foot,"LINESTRING (1736565.9147900008 6063444.220667001, 1736562.2442433303 6063442.977248638)",0.0,3.875435728426397
70263,3556147,Otito Track,N,Otito Track,,,foot,"MULTILINESTRING ((1736626.9322091932 6063738.238294037, 1736616.1004562667 6063725.913881287), (1736609.4182331727 6063718.310820539, 1736605.1953009262 6063713.50595097), (1736582.2047808764 6063687.34724329, 1736582.1763002572 6063687.314837926), (1736561.2443231095 6063484.284267502, 1736562.2369260006 6063473.0458740005, 1736565.9147900008 6063444.220667001, 1736573.1174060004 6063389.063529999, 1736573.2614980005 6063362.8378220005, 1736567.0162463656 6063357.3552712295))",0.0,153.35076247459722
71306,6163967,Te Araroa Trail,N,Te Araroa Trail,,,foot,"LINESTRING (1734649.1623688228 6063828.46252642, 1734660.8979260502 6063846.564056093, 1734832.8407445382 6063747.877434638, 1734874.8233301565 6063728.236143173, 1734926.2061650865 6063709.570841258, 1735139.7995173642 6063640.547652013, 1735167.5306891585 6063627.717302427, 1735186.8422392588 6063606.827230217, 1735189.2731786731 6063598.128609128)",0.0,613.3467035707912
73455,3574531,Otito Track,N,Otito Track,,,foot,"MULTILINESTRING ((1736003.9941035442 6064089.789955437, 1736005.665843724 6064086.216610802), (1735999.6930140243 6064010.367486579, 1735996.853414716 6063991.26485624))",0.0,23.257590976935703
85553,3515918,Waimamaku Coastal Track,N,Waimamaku Coastal Track,,,foot,"LINESTRING (1636000.000000001 6062674.427347475, 1635962.2282885686 6062700.842779687, 1635889.745000001 6062762.880900001, 1635871.6603000006 6062774.277500001, 1635843.204400001 6062788.7657, 1635825.2754000006 6062800.605200001, 1635817.2228000006 6062807.990800001, 1635812.1697000004 6062813.1906, 1635807.1093403362 6062823.133505926)",0.0,245.62662937732534
31713,3532464,Tohumoana Lookout Track,N,Tohumoana Lookout Track,,,foot,"LINESTRING (1728041.9868027875 6076934.549587586, 1728046.5561000006 6076943.132099999, 1728067.3149324409 6076944.66874183)",0.0,30.53869373343546
74092,3585132,,N,,,,vehicle,"LINESTRING (1729449.695586046 6076837.273813443, 1729453.069699999 6076836.100200001, 1729457.1879000003 6076833.198399999)",0.0,8.610254168202074
73513,3574619,,N,,,,foot,"LINESTRING (1729455.743399999 6076861.6067, 1729448.5183994244 6076860.88420805)",0.0,7.261034907198764
74752,3593592,,N,,,,foot,"LINESTRING (1729660.9979000008 6077547.026999999, 1729653.9814000009 6077551.979899999, 1729647.7903000005 6077555.075399999, 1729642.8375000004 6077556.932699999, 1729638.090999999 6077556.519999999, 1729635.4902900853 6077556.41995778)",0.0,28.16698118263108
31714,3532465,Peninsula Loop Walk,N,Peninsula Loop Walk,,,foot,"LINESTRING (1728863.5891121344 6077375.477340801, 1728860.8197000008 6077379.553399999, 1728880.112900001 6077398.138600001, 1728907.0291000009 6077427.198900001, 1728935.9448000006 6077456.264299999, 1728966.852000001 6077488.333899999, 1728974.9804000007 6077498.3211, 1728984.7866999991 6077511.372899999, 1729010.7007000009 6077541.430299998, 1729038.6038000006 6077575.491499999, 1729053.3638000004 6077594.423799999, 1729064.558099999 6077608.782499999, 1729067.4986999985 6077612.554299999, 1729093.3895000005 6077651.608799999, 1729117.2835000008 6077689.658399999, 1729140.1701000007 6077730.704499999, 1729159.055399999 6077772.7399, 1729176.9384000003 6077815.772399998, 1729191.814700001 6077861.796299999, 1729210.5365000004 6077902.471299998, 1729220.500338177 6077922.717557539)",0.0,663.955882380814
74185,3585352,,N,,,,vehicle,"MULTILINESTRING ((1721662.8085396779 6084470.980846618, 1721663.1972712763 6084465.907268165, 1721664.1824355386 6084447.952012061, 1721666.2448946564 6084418.665135684, 1721672.7272999985 6084391.813683331, 1721685.1641243128 6084350.292084387, 1721700.6212000009 6084314.229199999, 1721707.7678500088 6084292.624183333, 1721724.7218833705 6084264.915949979, 1721740.4951500567 6084241.138849975, 1721759.652783407 6084219.364983303, 1721768.32444127 6084214.6406676), (1721994.8509912225 6084098.000089598, 1721995.9746000003 6084096.669499999, 1722018.847400003 6084073.796799999, 1722057.913300001 6084045.863599999, 1722106.4927000003 6084013.882199999, 1722119.0423000008 6084000.522900001, 1722127.8567000004 6083992.110100001, 1722135.3420736566 6083985.424548762))",0.0,466.10882272865916
74094,3585135,,N,,,,foot,"MULTILINESTRING ((1723544.2044114624 6085921.451277986, 1723543.0331000006 6085919.2596, 1723538.245999625 6085907.591123983), (1723513.1815685162 6085771.7920051925, 1723516.539999999 6085767.987399999, 1723519.8993712573 6085765.782812611))",0.0,24.190326476992663
31719,3532479,Whangamumu Track,N,Whangamumu Track,,,foot,"MULTILINESTRING ((1717575.097723912 6098373.539438775, 1717573.6356381066 6098383.643865185, 1717578.8407968068 6098392.818535186), (1717587.621466818 6098417.32871708, 1717590.511043623 6098426.109227717, 1717601.4985579522 6098455.325185144, 1717612.625344147 6098490.062456589, 1717614.4842559947 6098492.7582559325, 1717618.9712199569 6098499.265264059))",0.0,108.86995563235047
25633,7878457,,N,,,,vehicle,"MULTILINESTRING ((1606830.0293721966 6108503.876726907, 1606858.1156424005 6108489.044030243, 1606859.017896397 6108488.443588219, 1606884.3754943628 6108481.834184111, 1606887.3860780466 6108480.935123793, 1606888.5976615325 6108480.9338052245, 1606906.366760997 6108477.037550875, 1606911.1754543707 6108475.840991103, 1606912.6713281265 6108475.243972271, 1606923.6697555147 6108468.991536644, 1606935.5167135177 6108461.139698062), (1606942.2269613917 6108456.97440154, 1606957.6041800007 6108447.924716617, 1606964.4316877078 6108445.55871674), (1606982.2168508526 6108439.395458402, 1606990.3402090864 6108436.580395365, 1606991.2842322988 6108436.579369611, 1607025.1299165627 6108427.862213179, 1607048.0673178406 6108427.837650308, 1607079.8235187568 6108426.199558793, 1607081.0789894164 6108426.198186579, 1607109.942505219 6108426.8078443445, 1607145.4052377585 6108427.731328357, 1607190.928046355 6108422.555557239, 1607228.7237239666 6108419.317531911, 1607261.5091303643 6108409.08506316, 1607287.182439561 6108405.564004239, 1607324.6829414591 6108397.291207783, 1607325.3061676985 6108397.290529299, 1607361.711794909 6108388.109307739, 1607385.867838731 6108380.236141751, 1607387.1089483863 6108380.234792917, 1607388.3500581328 6108380.233444126, 1607389.2768786848 6108379.919206815, 1607418.6874621445 6108376.757703907, 1607420.8575102063 6108376.755347347, 1607444.4516406143 6108377.980962139, 1607446.0277152928 6108378.918191201, 1607447.2770511406 6108379.229916975, 1607486.7789587863 6108382.007036349, 1607514.1904452825 6108391.091391104, 1607515.166027571 6108392.035568935, 1607524.0979156466 6108395.029000317), (1607542.4321802333 6108401.17354249, 1607543.353624003 6108401.482354991, 1607568.299202476 6108406.296119779), (1607673.4702714297 6108417.987873044, 1607700.294550699 6108411.348225008), (1607739.6719208185 6108399.569419999, 1607745.5922263805 6108397.781391, 1607772.2508615241 6108387.627857952), (1607775.119999611 6108386.535083014, 1607780.4334191103 6108384.511349233, 1607795.129290538 6108378.870646412), (1607825.204972718 6108367.374031035, 1607850.775224655 6108357.718841957, 1607886.7429264612 6108338.237238096), (1607932.1537371175 6108318.0347107295, 1607955.5611903025 6108306.261382509, 1607956.4921647888 6108305.327804552, 1607961.508539913 6108301.449116889), (1607962.480308632 6108300.697740198, 1607983.3178703682 6108284.586027728, 1607992.9120062683 6108272.320456501, 1608001.266526593 6108256.234661823, 1608009.2938657803 6108236.545542386, 1608018.668628105 6108203.815480051, 1608028.1160246087 6108180.708797321, 1608039.2284914525 6108163.783593975, 1608040.1739448262 6108162.535495255, 1608051.109233927 6108150.906115129), (1608072.5108789227 6108132.619483463, 1608087.2750900611 6108121.464438642, 1608126.9026766187 6108100.173531935, 1608129.330899869 6108099.265446775, 1608133.427671505 6108097.541670902), (1608153.3863728761 6108089.143758853, 1608167.9937049085 6108082.997512793, 1608231.2350341463 6108069.518627251, 1608233.1285393285 6108068.874447251, 1608270.147454169 6108061.39051073), (1608588.6618360216 6107902.698118246, 1608600.1537999725 6107900.223332643, 1608623.1404180704 6107897.049819441, 1608624.0732506802 6107897.048805256, 1608627.5742161812 6107895.858912339), (1608630.7254442784 6107894.787886649, 1608639.838227613 6107891.690673512, 1608665.9633565089 6107873.886519873, 1608693.5276647424 6107853.928427103, 1608728.469277869 6107831.6278860625, 1608765.8990711644 6107803.014892698, 1608770.8778972917 6107798.594514047), (1608855.5796956068 6107761.38790782, 1608871.135901099 6107757.300676789, 1608891.7922487387 6107746.6692651035), (1609125.060535278 6107714.526944738, 1609134.1250875005 6107715.735392079, 1609135.9262382323 6107716.329741275, 1609166.5379258043 6107721.845865941), (1609222.1748182026 6107734.8042528685, 1609235.5211051786 6107739.8189390795), (1609645.6079666638 6107905.040256282, 1609647.8145052362 6107906.040739789, 1609672.076617729 6107907.590664071, 1609697.3284677041 6107905.898234327), (1609699.785201809 6107905.733579069, 1609719.873401557 6107904.387227543, 1609766.5911799064 6107900.246722506, 1609802.024332337 6107898.951475259, 1609831.9042490986 6107903.592835882), (1609971.053281216 6107893.598709587, 1609977.8251015022 6107892.4890386965, 1610008.267944605 6107889.640318395, 1610036.1613518307 6107889.922520813, 1610070.2589758867 6107891.136377983, 1610104.6910531223 6107892.663778633, 1610125.8908433449 6107900.169731243, 1610135.4593013353 6107904.5863369005), (1610193.8955669047 6107891.0741277225, 1610194.685911689 6107890.062498073, 1610204.666060687 6107882.872445519, 1610205.285702763 6107882.483868844), (1610271.9675853073 6107854.034791366, 1610273.3904268686 6107852.192114894, 1610278.4447860988 6107838.618805311, 1610282.368366233 6107828.856425757, 1610289.7047827851 6107826.3923702715), (1610305.6004935573 6107818.941101966, 1610308.6116887126 6107816.931660418, 1610318.9556490984 6107804.475314633, 1610333.552888007 6107790.264073587, 1610346.8583856449 6107784.201533655, 1610348.412848915 6107784.517688694, 1610372.1928705825 6107783.220570236, 1610373.1302519822 6107783.2195457425, 1610386.9197333185 6107780.664676361, 1610389.8951621172 6107779.022016116), (1610392.3703726814 6107777.65551392, 1610403.5801468482 6107771.466876378, 1610404.2032254683 6107771.466196299, 1610418.0091214823 6107759.800665959, 1610430.4522549808 6107756.336647343, 1610454.646873203 6107741.324054116, 1610464.3405270453 6107734.737823573), (1610483.5032493428 6107721.150640975, 1610491.600530413 6107715.197841985, 1610496.3313743393 6107711.548663339), (1610527.3520335904 6107683.851441491, 1610533.314281404 6107679.008213876), (1610539.7081387816 6107674.19394146, 1610555.2116874624 6107661.85807965, 1610556.184220525 6107660.872745958), (1610577.6112084088 6107649.36924622, 1610593.2638483867 6107637.533224739, 1610618.8112094086 6107617.037646922, 1610620.5487233351 6107614.484504666), (1610626.0687462161 6107606.3732582135, 1610629.461921963 6107601.387249037, 1610640.298925477 6107581.675375381, 1610641.7388645448 6107570.137973852, 1610650.2712915791 6107554.770145639, 1610657.714439325 6107545.660705024, 1610656.199896291 6107529.529608793, 1610657.979286353 6107521.346069623, 1610669.2368039163 6107513.185348479, 1610669.5470544249 6107512.859753349, 1610674.7755118106 6107505.387730865, 1610675.0656209588 6107504.091754029, 1610675.7105089165 6107488.929443201, 1610675.9991284907 6107487.644073841, 1610685.5835510627 6107474.131194596), (1610689.4496590416 6107468.680448881, 1610690.2888071388 6107467.497351327, 1610701.6690214807 6107460.502763239, 1610719.3936139783 6107448.480904701, 1610722.4508200304 6107443.794417582))",0.0,2457.46975268286
75878,7879491,,N,,,,vehicle,"LINESTRING (1606814.8365360468 6108501.089617884, 1606830.0293721966 6108503.876726907)",0.0,15.446366789034933
74152,3585250,,N,,,,vehicle,"LINESTRING (1626631.2431000005 6140319.633100001, 1626614.5255126962 6140320.215270997, 1626596.195678711 6140324.995727539, 1626574.6904907227 6140327.145324707, 1626547.8009033203 6140319.616882325, 1626528.4396972666 6140308.85913086, 1626517.0337118867 6140302.018569652)",0.0,120.65578704362824
72808,3556170,Karikari Bay Track,N,Karikari Bay Track,,,foot,"LINESTRING (1636113.2905273363 6146013.988646843, 1636120.90625436 6145992.485417597)",0.0,22.81201801870488
84964,3511706,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1590255.8282315074 6161841.175893976, 1590304.9253530651 6161801.005521795, 1590474.6810591063 6161768.067847487, 1590593.7634200547 6161707.259833382, 1590623.0726966828 6161685.766363856), (1590707.2357967955 6161610.799198234, 1590733.9860140623 6161581.722875117), (1590900.8977973193 6161387.853415605, 1590943.1667706473 6161334.160395433), (1591039.9589554071 6161216.445953672, 1591044.7561913189 6161210.6610515425, 1591110.6315399325 6161132.1173666585, 1591136.4157294675 6161113.0179670025), (1591883.1607648716 6160171.3723952, 1591891.0010542562 6160161.722808265, 1591905.5484397162 6160140.171126101), (1592051.4494325423 6159960.464728319, 1592101.2711789524 6159894.322064984), (1592833.1084363456 6158947.529270771, 1592940.552791993 6158817.356301431), (1593041.6337502927 6158678.713835449, 1593076.1551901107 6158631.165437209), (1593123.215123422 6158566.347038498, 1593140.8625983035 6158542.040139133), (1600274.4910465435 6148735.169562495, 1600282.5070004826 6148724.748822374, 1600323.1623838947 6148670.118150912), (1600330.8380032612 6148659.8040373875, 1600337.2146696125 6148651.235391978), (1600377.8537995743 6148596.374052051, 1600573.8787347265 6148329.496730701, 1600682.8264266606 6148200.279700731, 1600697.9915997928 6148176.268176605), (1600794.5240830136 6148023.425078173, 1600895.6544760223 6147863.30195591, 1600902.7705584797 6147853.905077794), (1600917.3927113607 6147834.596337451, 1600941.8159426132 6147802.3451474635), (1600948.5518256498 6147793.450327557, 1600961.9795789535 6147775.718807168), (1600971.3002192255 6147763.410782193, 1601019.4238419295 6147699.862921443), (1601031.3457053162 6147684.119947997, 1601039.340787051 6147673.562340065), (1601072.124389227 6147630.271173089, 1601088.5677810465 6147608.557463379), (1601105.6954594776 6147581.642666017, 1601131.2957957748 6147538.975438854), (1601177.6915401532 6147461.649198223, 1601233.3706510528 6147368.850680055), (1601247.2588244716 6147348.780270741, 1601311.7047258334 6147262.111644772), (1601359.4409505825 6147197.914652868, 1601384.6522561004 6147164.009793723, 1601539.2059586123 6147009.456091213, 1601540.7783786822 6147008.768157433), (1601642.740968567 6146835.27658015, 1601643.0863160389 6146832.099383411, 1601654.328861664 6146814.724540173), (1601794.5613528045 6146614.012806885, 1601809.87799823 6146593.955295018), (1601847.8804358186 6146543.149329982, 1601850.8892365484 6146538.997184975), (1606875.3919109462 6139447.401563637, 1606881.3844872639 6139438.941455895), (1606898.9569136912 6139414.1333244685, 1606902.9795359587 6139408.4543283265, 1606915.5917035101 6139397.812811955), (1607284.7496397956 6138920.927195127, 1607337.6225896142 6138851.357524314), (1607368.6605257078 6138807.433927893, 1607386.0842825354 6138778.92232581), (1607391.7701178284 6138769.618231695, 1607410.482258809 6138738.998364636), (1607509.5918217532 6138576.819079817, 1607512.3265106147 6138572.344134407, 1607536.2470826143 6138535.943263976), (1607632.348244094 6138390.282017883, 1607707.1308003808 6138288.963715805), (1607867.5233307264 6138072.244876292, 1607872.4266782147 6138062.438181316), (1607958.3673105538 6137916.086509172, 1607983.5924281501 6137883.732553994), (1607997.3673413545 6137866.064730536, 1608015.1393253263 6137843.270229355))",0.0,3068.6467168335166
85557,3515929,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1587999.999999999 6165764.833823305, 1588022.0911569446 6165738.324434969, 1588115.8368453607 6165611.641072255, 1588154.7694493881 6165544.725659078), (1588324.355251308 6165321.203560496, 1588376.8045725469 6165267.0623256685, 1588473.0839282107 6165107.441288649, 1588612.4356272025 6164937.685582611, 1588754.3209934402 6164727.391200507, 1588848.066681845 6164605.775172301, 1588934.2113684965 6164506.962149384, 1589055.8273966983 6164382.812453919, 1589187.5780939208 6164205.455746121, 1589296.5257858569 6164050.902043607, 1589408.0071450463 6163878.6126703145, 1589542.291509523 6163665.784620955, 1589732.3165535945 6163366.811884947, 1589813.3939057328 6163245.195856741, 1589980.615944515 6162994.362798565, 1590059.159629397 6162857.544766837, 1590140.236981539 6162690.322728049, 1590201.0449956404 6162545.903694555, 1590228.7273838033 6162427.792171726), (1590244.2288360582 6162354.402277856, 1590254.252007979 6162297.604303635, 1590249.1846734723 6162127.848597599, 1590232.4648543375 6162072.544580462))",0.0,4038.7273290525454
58652,6750023,,N,,,,vehicle,"LINESTRING (1784399.493409235 5405832.178729197, 1784400.682040505 5405832.8863082025, 1784407.8488778025 5405837.152646924, 1784415.1865179483 5405839.200360453, 1784427.6434419183 5405840.394860012, 1784448.7136315913 5405842.169191775)",0.0,51.00071430915594
55783,3563233,,N,,,,foot,"LINESTRING (1759048.4974631462 5433208.928552931, 1759046.9118999988 5433209.360133337, 1759037.2563469242 5433208.985452929, 1759025.687700007 5433207.585516669, 1759011.5671484703 5433207.511725817, 1759000.0456000026 5433209.821333337, 1758992.368333335 5433214.588133334, 1758960.3356000008 5433239.406, 1758949.783499999 5433245.1945, 1758940.252100001 5433247.2382000005, 1758932.233695615 5433246.722699204, 1758923.2420019489 5433247.506524779, 1758917.444500003 5433250.305000001, 1758911.968556538 5433257.4604712175)",0.0,152.68149801117784
51286,3541401,,N,,,,foot,"LINESTRING (1743858.8885853412 5435540.06748868, 1743871.2507000007 5435515.096199999, 1743840.4360000007 5435470.4149, 1743832.9891000008 5435443.965600001, 1743842.787800001 5435427.711300001, 1743878.0951000005 5435411.511500001, 1743879.191264366 5435409.785043764)",0.0,169.48890049819374
51285,3541399,,N,,,,vehicle,"MULTILINESTRING ((1743349.1539447026 5435432.332360741, 1743350.9500771565 5435432.008468003, 1743353.5546276676 5435431.673228828), (1743492.2985461464 5435405.088762546, 1743497.9529622486 5435405.983131221, 1743511.546000001 5435406.769100001, 1743525.8482416607 5435406.789353895), (1743596.359228891 5435421.1772866035, 1743643.683546491 5435439.016819939, 1743684.2749061203 5435457.790323767, 1743695.1385920271 5435462.190572012, 1743706.6001539184 5435462.103155727, 1743706.9381696065 5435461.8697639415))",0.0,156.98510951507393
26414,3523850,,N,,,,vehicle,"MULTILINESTRING ((1744229.2605416635 5435453.543407692, 1744226.1578628784 5435487.026178961, 1744225.2397627411 5435507.170204401, 1744226.076183539 5435522.894915405, 1744226.4099284832 5435524.563640126), (1744190.2956380409 5435638.605572935, 1744188.688173863 5435640.244753378, 1744182.1640916383 5435645.012351926, 1744172.4616103806 5435650.867297514, 1744164.0974024031 5435655.80218022, 1744159.1625196906 5435659.817000053, 1744156.9041835368 5435663.413609484, 1744156.235046899 5435667.846639714, 1744158.0116337668 5435677.014613722, 1744161.9697673526 5435687.432992625, 1744164.19205836 5435692.658857507))",0.0,143.91387462854624
51304,3541427,,N,,,,vehicle,"LINESTRING (1786453.4565285712 5391484.642778553, 1786454.0927794653 5391495.713544103)",0.0,11.089033549807027
17562,3512508,,N,,,,vehicle,"MULTILINESTRING ((1796809.7824190324 5394470.239641139, 1796809.7824190324 5394464.284403913, 1796806.8549968246 5394453.87579162, 1796802.4579066988 5394441.939004988, 1796803.602305483 5394441.515564523, 1796795.7833498446 5394407.600824061, 1796794.0646393308 5394391.788687331, 1796795.7833498446 5394372.195387472, 1796790.9709604047 5394352.945829715, 1796787.1897972748 5394339.883629808, 1796786.607052125 5394339.52891537), (1796518.1686497652 5393906.822991517, 1796511.1648887265 5393893.3626382705, 1796488.2201033644 5393868.011658189, 1796473.7829350466 5393855.293200385, 1796450.9240852091 5393836.215513681, 1796430.471430093 5393821.090861157, 1796416.3780038785 5393810.606727021, 1796411.5656144405 5393805.966208633, 1796404.347030281 5393799.950721835, 1796378.6448923405 5393795.674884154, 1796358.3601822862 5393789.465279036, 1796339.3173932564 5393785.325542291, 1796320.2746042265 5393777.046068799, 1796316.1591432423 5393775.729121284))",0.0,384.5173406401959
56923,3580622,,N,,,,foot,"LINESTRING (1781098.5380668258 5492908.688546731, 1781096.1950565865 5492919.052863763, 1781089.122895157 5492940.0964259105, 1781085.1546303984 5492955.746259951, 1781083.892902067 5492980.474158779, 1781084.934044309 5492999.710840287, 1781096.5817739684 5493025.563118311, 1781119.782633259 5493066.266380224, 1781130.7725139763 5493087.432076421, 1781144.204590409 5493120.625671429, 1781150.847093665 5493129.517504843, 1781160.0433501964 5493134.063553093, 1781170.5070088105 5493135.232534161, 1781181.280392347 5493132.974989525, 1781217.083744471 5493117.298064522, 1781259.0076189963 5493104.242790478, 1781273.3691945309 5493095.807336529, 1781301.0468764184 5493097.960571385, 1781319.8721029684 5493097.437465829, 1781335.1273568347 5493095.653989755, 1781355.1904216567 5493090.667779513, 1781370.5904775811 5493079.539868104, 1781383.494725857 5493069.051203961, 1781393.2983957045 5493062.531740699, 1781399.5531841004 5493063.009243453, 1781402.2537475089 5493066.098158997, 1781403.1385245211 5493070.051807847)",0.0,514.8597105390659
56381,3566999,,N,,,,vehicle,"LINESTRING (1788229.3513441524 5516765.843874198, 1788209.5613720007 5516772.702824, 1787984.9732170003 5516836.670519001, 1787967.9705600003 5516839.069237999, 1787963.1701690005 5516835.868332, 1787916.777265001 5516687.343124, 1787887.0812580008 5516597.927818, 1787863.4844320007 5516526.715652001, 1787836.798116653 5516436.63139775)",0.0,696.1993829080669
20539,6637296,,N,,,,foot,"MULTILINESTRING ((1788684.6406221392 5523440.720110456, 1788684.2981266947 5523440.120743428, 1788684.4843012285 5523439.686336183), (1788671.6339353689 5523328.114933814, 1788669.702244143 5523325.458858378, 1788663.5270630624 5523310.301595727, 1788659.0360222766 5523295.705713174, 1788662.965682963 5523279.987070426, 1788668.7469979953 5523271.0260321265), (1788653.299851379 5523164.2124113515, 1788644.4401397249 5523159.2903493205, 1788639.3877188405 5523144.133086671, 1788632.0897775646 5523124.484783235, 1788639.9397680312 5523111.093623027), (1788616.877073619 5523013.157398859, 1788611.8800940309 5523003.788062131, 1788598.968351773 5522988.06941938, 1788594.4773109863 5522968.982496043, 1788605.1435328526 5522954.947993589, 1788605.7043140854 5522950.041157801), (1788598.1853630147 5522875.33503795, 1788598.0800467676 5522871.648969311), (1788597.3686000067 5522862.930713312, 1788582.6883289246 5522847.163014741, 1788573.1448672563 5522832.00575209, 1788573.1448672563 5522818.532629735, 1788561.3558851946 5522802.252606888, 1788561.3558851946 5522788.779484531, 1788561.3558851946 5522774.744982077, 1788563.601405587 5522760.710479623, 1788573.314565319 5522737.310594814), (1788572.2098964315 5522708.741496606, 1788571.4607269624 5522707.379370298, 1788563.0400254885 5522695.029008139, 1788551.8124235263 5522668.644143525, 1788557.987604605 5522655.171021169, 1788563.4417695606 5522654.002271536), (1788557.7881213946 5522592.401312287, 1788547.3213827405 5522586.121269095, 1788523.1820385186 5522573.7709069345, 1788519.2523778304 5522562.5433049705, 1788509.708916163 5522547.947422419, 1788520.3751380285 5522533.351539867, 1788530.4799797945 5522513.141856332, 1788536.655160875 5522500.230114074, 1788538.0971498503 5522495.82403665), (1788528.3373085062 5522423.875687214, 1788518.1296176342 5522416.584479448, 1788508.0247758683 5522399.181696405, 1788506.9020156711 5522386.831334244, 1788508.0247758683 5522376.165112381, 1788508.5861559669 5522360.446469631, 1788507.4633957688 5522347.534727375, 1788492.867513217 5522341.359546294, 1788487.253712235 5522335.184365215, 1788490.6219928246 5522321.711242858, 1788502.9723549848 5522308.7995006, 1788517.5682375366 5522302.062939422, 1788518.5392391363 5522296.236929825), (1788513.7262339853 5522267.884877709, 1788501.8495947886 5522255.468391275, 1788492.3061331185 5522241.433888821, 1788486.1309520388 5522228.522146563, 1788484.446811745 5522202.137281949, 1788488.376472433 5522174.629657139, 1788482.762671451 5522156.665493997, 1788474.9033500748 5522142.069611445, 1788476.026110271 5522119.614407519, 1788493.9674339881 5522107.024004911), (1788467.1183043402 5521881.575336552, 1788448.5184854604 5521877.659585209, 1788428.3088019267 5521878.782345405, 1788418.7653402584 5521870.92302403, 1788420.4494805532 5521861.940942461, 1788431.1157024186 5521849.029200203, 1788433.361222811 5521829.942276864, 1788438.975023793 5521806.364312741, 1788446.0360359808 5521789.888617635))",0.0,1020.0913524812983
84824,6238822,Coastal Track,N,Coastal Track,,,foot,"MULTILINESTRING ((1765243.1031473097 5463141.519718411, 1765243.0613124846 5463141.721929457, 1765243.4783373289 5463142.44477252), (1765310.000419608 5463297.742254495, 1765309.8129591122 5463299.42939896, 1765314.6674604462 5463315.391052383, 1765315.2096760003 5463327.916494001, 1765325.4345230004 5463353.8212210005, 1765347.6650805846 5463398.930549215, 1765356.5580026787 5463405.8472664, 1765359.1578048924 5463405.388477774))",0.0,124.00461312611984
20896,3566337,Coastal Track,N,Coastal Track,,,vehicle,"LINESTRING (1765802.7529359944 5464563.313364027, 1765805.2610186099 5464546.241815661)",0.0,17.25480344768252
56902,3580535,,N,,,,foot,"LINESTRING (1765859.0809486725 5464695.75348617, 1765857.7458003042 5464696.55998651)",0.0,1.559828183969151
